,Unidad,Número de conversación,Clave,País,Ciudad,Sexo,Edad,Educación,Número de turno,ID del hablante,Turno previo,Turno,Turno siguiente,Posición de la unidad,Grupo de edad,No. de coincidencia en el turno,Total de coincidencias en el turno
543,¿no?,2,GUAD_H12_098,México,Guadalajara,hombre,20,medio,442,I,"E: ¿cómo somos los mexicanos?
","I: pues bien chidos / <risas = ""E""/> <entre_risas> este<alargamiento/> </entre_risas> / pue<alargamiento/>s<alargamiento/> como había dicho / muy<alargamiento/> amiga<alargamiento/>bles  / muy<alargamiento/> hospitala<alargamiento/>rios yo creo / un tiempo trabajé en un hotel // eeh / de extranj<palabra_cortada/> de / pues / para mayor <silencio/> a ver ¿qué? <risas = ""E""/> / estaba <entre_risas> trabajando en un hotel </entre_risas> / mayormente para extranjeros / <ruido = ""carraspeo""/> entonces / eeh / era una pregunta común que yo les hacía / de que<alargamiento/> / <cita> ¿qué les gusta de México? / ¿cómo son los mexicanos? </cita> y ellos me decían <cita> ¡ah no! / pues muy<alargamiento/> / este muy amiga<alargamiento/>bles / se siente muy <sic> cálido </sic> la / la<alargamiento/> compañía de los mexica<alargamiento/>nos / sientes como que todo el tiempo estás en / en familia </cita> como que así ¿no? /
","E: <tiempo = ""36:20""/> ah ya / aah / ¿te hubiera gustado haber nacido en otro país? 
",3,1,1.0,1.0
544,¿no?,2,GUAD_H12_098,México,Guadalajara,hombre,20,medio,462,I,"E: <simultáneo> ¿ <ininteligible/> ? </simultáneo>
","I: <simultáneo> los Looney </simultáneo> Tunes / también los veí<alargamiento/>a / este / ¡Los supersó<alargamiento/>nicos! este / pues todas estas caricaturas clásicas ¿no?
","E: mmm / ¿sí veías / <simultáneo> películas de Barbies? </simultáneo> 
",3,1,1.0,1.0
545,¿no?,2,GUAD_H12_098,México,Guadalajara,hombre,20,medio,468,I,"E: amm // ¿cuál ha sido la peor enfermedad que has tenido tú o alguien cercano? /
","I: mmm <silencio/> pues / no sé / creo que no hemos tenido / una enfermedad muy grave más allá de // no sé / lo común / gripa y / cosas así ¿no?
","E: ¿cuál ha sido el peor accidente que has tenido tú o alguien cercano? /
",3,1,1.0,1.0
546,¿no?,2,GUAD_H12_098,México,Guadalajara,hombre,20,medio,482,I,"E: sí / comparto el sentimiento / comparto <risas = ""I""/> el sentimiento // amm / ¿qué es lo peor que te ha pasado en la vida? <silencio/>
","I: mmm // ¿lo peor que me ha pasado en la vi / da<alargamiento/>? // pues no / creo que afortunadamente no me ha pasado nada<alargamiento/> / este<alargamiento/> / pues malo // también creo que depende mucho de cómo lo ve cada persona / entonces de lo malo pues / aprender ¿no? / tomarlo como una lección / pero<alargamiento/> / no creo que no me ha pasado nada así<alargamiento/> // de <cita> ¡ay no! ¡ojalá no me hubiera pasado! </cita>
","E: <tiempo = ""40:08""/> ¿no cambiarías nada de tu <simultáneo> pasado? </simultáneo>
",2,1,1.0,1.0
547,¿no?,2,GUAD_H12_098,México,Guadalajara,hombre,20,medio,492,I,"E: ¿quién? <risas = ""E""/> ¿quién es la persona más importante de tu vida? //
","I: mmm // pues / sonará a lo mejor / feo / pero yo / creo que / si no<alargamiento/> / soy yo el más importante pues no vivo / ¿no? /
","E: <entre_risas> ¿cómo lo conociste? </entre_risas> <risas = ""todos""/> 
",3,1,1.0,1.0
548,¿no?,2,GUAD_H12_098,México,Guadalajara,hombre,20,medio,496,I,"E: <simultáneo> ¿cómo </simultáneo> llegaste a ese estado de<alargamiento/> / de iluminación <risas = ""I""/> que dijiste <cita> ¡oh! yo soy un ser / aparte de <entre_risas> mí </entre_risas> <risas = ""todos""/> y tenemos que vivir en armonía / yo soy mi dios </cita> ? //
","I: no sé / es solo un don con el que se nace ¿no? <risas = ""I""/>
","E: ¿sí crees? 
",3,1,1.0,1.0
549,¿no?,2,GUAD_H12_098,México,Guadalajara,hombre,20,medio,514,I,"E: es que uno<alargamiento/> / en la secundaria se aventaban de las ventanas y se subían a bajar mangos
","I: sí pues también digo hay de todo ¿no? <risas = ""E""/> / pero yo no era de esa gente 
","E: ¡ah! okey okey /
",2,1,1.0,1.0
550,¿no?,2,GUAD_H12_098,México,Guadalajara,mujer,21,alto,535,E,"I: lo demás sí me gusta o sea la electrónica la programación / todo eso sí / <simultáneo> pero <ininteligible/> </simultáneo>
","E: <simultáneo> pero todo eso lleva </simultáneo> matemáticas <simultáneo> ¿no? </simultáneo>
","I: <simultáneo> así es así es </simultáneo>
",3,1,1.0,1.0
551,¿no?,2,GUAD_H12_098,México,Guadalajara,hombre,20,medio,554,I,"E: <simultáneo> ¡aah! </simultáneo> <risas = ""todos""/> / piénsale / <simultáneo> pues </simultáneo> 
","I: <simultáneo> amm </simultáneo> <silencio/> ¡mmm! <silencio/> es que / pasa así como todas esas veces ¿no? de que te preguntan <simultáneo> <cita> ¡ah! ¿qué </simultáneo> te ha pasado? </cita> y así y 
","E: <simultáneo> sí<alargamiento/> y uno se queda en blanco <simultáneo> así </simultáneo>
",2,1,1.0,1.0
552,¿no?,2,GUAD_H12_098,México,Guadalajara,hombre,20,medio,560,I,"E: <simultáneo> pero cuando te </simultáneo> / nadie te está preguntando y tú <risas = ""I""/> <cita> <énfasis> ¡ah! </énfasis> hoy les voy <simultáneo> a platicar del día </simultáneo> que </cita>
","I: <simultáneo> y sí </simultáneo> / exacto / exacto / amm / no sé / por el momento la única que se me viene a la mente // <ruido = ""aspiración""/> e<alargamiento/>s<alargamiento/> / mmm // una de<alargamiento/> / en algu<palabra_cortada/> en una casa que vivimos hace<alargamiento/> algún tiempo / amm / pues había<alargamiento/> / la familia anterior tenía un ni<alargamiento/>ño y no sé qué // chiquito / y en la casa había como un<alargamiento/> / pues la casa normal y en el fondo había un patio / este / un poquito grande con una<alargamiento/> / ¡ay! no sé cómo se llama / <sic> aljiba </sic> creo que se llama / un / no sé <énfasis> un pozo </énfasis> // de esos para sacar agua y eso / ya no en funcionamiento // pero ahí estaba todavía / y<alargamiento/> / pues que<alargamiento/> en un descuido que tuvieron los papás / ah pues el niño se les cayó y se les murió ahí / y luego pues ya se fueron y bla bla / y luego vinimos nosotros a esa casa / bueno / llegamos nosotros a esa casa / y pues ahí andaba el espíritu del niño // y<alargamiento/> dice mi<alargamiento/> // papá <risas = ""I""/> / que una vez estaba cambiando un foco / ahí en la casa / estábamos todos dormidos / y<alargamiento/> estaba cambiando él un foco / estaba / pues parado en una silla / y<alargamiento/> que sintió como que alguien le / le tocaba la pierna ¿no? / como que un niño le tocaba la pierna / este también como de miedo / pues ya se volteó / me decía <cita> que no / que no sé qué </cita> <risas = ""E""/> pero pues no había nadie ya hasta que después volteó y vio que / realmente no había nadie // pero pues ahí estaba este / este niño / también pues mi hermana en ese momento estaba chica / entonces pues ella sí lo / lo veía y no quería ir al patio así // es lo único que se me viene a la mente en este momento
","E: <tiempo = ""46:12""/> ¿entonces el el tu papá pensaba que el niño eras tú o tu hermana?
",2,1,1.0,1.0
553,¿no?,2,GUAD_H12_098,México,Guadalajara,hombre,20,medio,596,I,"E: uhum
","I: son en rea<palabra_cortada/> solo experiencias / son solo<alargamiento/> / maneras de crecer ¿no? / así que / no sé creo que no he <énfasis> fracasado </énfasis> hasta el momento / todo va bien
","E: muy bien muy bien / ¿consideras que has tenido más éxitos o fracasos en la vida? //
",2,1,1.0,1.0
554,¿no?,3,GUAD_H13_014,México,Guadalajara,mujer,20,alto,77,E,"I: claro
","E: <silencio/> y ¿qué tal la lluvia? no ha llovido este invierno casi / y suele llover / normalmente ¿no?
","I: dicen los pronósticos que en México ya no tarda
",3,1,1.0,1.0
555,¿no?,3,GUAD_H13_014,México,Guadalajara,mujer,20,alto,111,E,"I: pues / yo que me acuerdo cuando estaba muy niño es decir cuando estaba <énfasis> muy niño </énfasis> no hacía tanto calor en verano<alargamiento/> sí lo podía soportar / la verdad no sé por qué / y ahorita de verdad no
","E: es como sofocante el calor de <simultáneo> ahora </simultáneo> ¿no?
","I: <simultáneo> sí </simultáneo> sí es muy sofocante y luego vas caminando y respiras y el pavimento<alargamiento/> allí / súper caliente y ese aire que te entra por las narices / se siente bien feo todo / y así 
",3,1,1.0,1.0
556,¿no?,3,GUAD_H13_014,México,Guadalajara,hombre,25,alto,134,I,"E: descríbeme un poquito la zona donde vives / además del / <simultáneo> las diversiones </simultáneo>
","I: <tiempo = ""11:38""/> <simultáneo> ¿allí? </simultáneo> allí es<alargamiento/> // está la avenida de Tala / y está un centro de salud que se llama Tetlán Río Verde /  Tetlán Río Verde no es de donde trabajaba / se llama<alargamiento/> Arandas / centro barrial / Arandas / no sé por qué le pusieron así creo era nombre de antes si es la Loma de Oblatos pero bueno / y<alargamiento/> hay un<alargamiento/> como centro cultural algo así que ponen los<alargamiento/> / del gobierno / del municipio / que dan guitarra / corte y confección y esas cosas / y está la secundaria número sesenta y uno / y está una primaria en contra esquina que no sé qué número es / un kínder / y / hay un canal / un canal / pues sí / donde se va el agua / fea y todo eso / y una unidad / <ruido =""chasquido boca""/> y este canal / pues parte la<alargamiento/> pasa por la avenida de Tala / allí termina / y<alargamiento/> entre la secundaria y el centro de salud hay unas escaleras / y subes las escaleras / y es una cerrada / por allí no pueden salir los carros / y vivía allí<alargamiento/> a unas casas // y está bonito o sea / vende gorditas una seño<alargamiento/>ra otra vende tacos de barbacoa muy bue<alargamiento/>nos // y pues sí está muy rayado / algunas cosas con grafitis pero // pues está bonito ¿no?
","E: todas la ciudad está llena de grafitis / ¿recuerdas que hace tiempo decían que Guadalajara era de las ciudades más grafiteadas?
",3,1,1.0,1.0
557,¿no?,3,GUAD_H13_014,México,Guadalajara,hombre,25,alto,142,I,"E: ¿solo en esa zona?
","I: puede ser que encuentre otro lugar ¿no? pero<alargamiento/> allí sí me gusta mucho / y no sé es como que<vacilación/> <silencio/> no porque<alargamiento/> de ay digo en otro lugar porque muchas veces ya ves que es ay el miedo y todo eso / no es miedo sino que<alargamiento/> la verdad me gusta mucho ese lugar / sí ¿no? igual ya conoces a la gente / sabes cómo es / qué necesita / qué le gusta hacer / dónde están los / bueno / dónde puede haber / peligro / todo eso // y me gustaría regresar pues / me gusta mucho la zona / y lo que hay / y aparte mis amigos
","E: y ¿cómo te imaginas que sería si vivieras en otro / lado? / en una ciudad diferente por ejemplo en el Distrito Federal
",2,1,1.0,2.0
558,¿no?,3,GUAD_H13_014,México,Guadalajara,hombre,25,alto,142,I,"E: ¿solo en esa zona?
","I: puede ser que encuentre otro lugar ¿no? pero<alargamiento/> allí sí me gusta mucho / y no sé es como que<vacilación/> <silencio/> no porque<alargamiento/> de ay digo en otro lugar porque muchas veces ya ves que es ay el miedo y todo eso / no es miedo sino que<alargamiento/> la verdad me gusta mucho ese lugar / sí ¿no? igual ya conoces a la gente / sabes cómo es / qué necesita / qué le gusta hacer / dónde están los / bueno / dónde puede haber / peligro / todo eso // y me gustaría regresar pues / me gusta mucho la zona / y lo que hay / y aparte mis amigos
","E: y ¿cómo te imaginas que sería si vivieras en otro / lado? / en una ciudad diferente por ejemplo en el Distrito Federal
",2,1,2.0,2.0
559,¿no?,3,GUAD_H13_014,México,Guadalajara,hombre,25,alto,216,I,"E: de acuerdo / ¿cómo te gusta / bueno / cómo te parecería que podría ser una mejor relación entre / tú / y tus vecinos?
","I: oh<alargamiento/> / mm pues<alargamiento/> / es buena la relación nada más a lo mejor que<alargamiento/> como pasa en otras colonias ¿no? que hay juntas / pero<alargamiento/> el problema es cuando los vecinos van a decir nomás lo que ellos quieren y necesitan / y no sé ponen a pensar lo que necesitan todos juntos y que / bueno / en qué coincide / lo que ellos necesitan con lo que los demás también / y ponerse mejor a atender eso en vez de estar de necios queriendo que se arregle lo que ellos nada más quieren / eso sería como una base o sea que hubiera más empatía / pero<alargamiento/> yo pienso que nada más eso // pienso que nada más eso / entre los mismos vecinos eso sería lo que debería pasar a lo mejor después piense otra cosa pero / ahorita sí // 
","E: ¿y qué tal ha cambiado / tu barrio / en el tiempo que has vivido ahí / es decir / esa zona / de Oblatos
",2,1,1.0,1.0
560,¿no?,3,GUAD_H13_014,México,Guadalajara,hombre,25,alto,220,I,"E: desde que eras pequeño
","I: muchísimo / antes era súper peligroso / la verdad / había muchos lugares donde todavía no estaba construido / que eran pura tierra // y bueno no no porque era pura tierra quiere decir que / pues fuera<alargamiento/> peligroso ¿no? / mejor dicho / pero<alargamiento/> o sea sí han metido pavimento<alargamiento/> han metido pues como de esos centros barriales / este / ha crecido también hay más casas / y<alargamiento/> no sé si haya ido otro o si se / haya ido más a las orillas / la delincuencia o no sé / pero igual ya no veo casi gente / pero también pienso que a lo mejor porque los que cuando estaban haciendo todo eso todos los como malandros cuando yo estaba niño ya estaban viejos / y ahorita que yo ya estoy viejo / ya están demasiado viejos y siguen por allí / pero sí ha cambiado muchísimo / muchísimo
","E: ¿no hay nuevos malandros?
",2,1,1.0,1.0
561,¿no?,3,GUAD_H13_014,México,Guadalajara,hombre,25,alto,290,I,"E: ¿qué piensas de convertirte en padre algún día? <simultáneo> ¿sería difícil? </simultáneo>
","I: <simultáneo> no lo he pensado casi </simultáneo> pero sí sería muy difícil / sí lo sería muy difícil más que tienes que en <palabra_cortada/> / encontrar una persona con la que sientas que<alargamiento/> vas a<alargamiento/> / ya no sé si sea todo eterno o lo que sea / pero que no vas a estar como afectando al niño / porque<alargamiento/> por eso es el noviazgo ¿no? dicen para conocerse / pero el problema es cuando conoces una persona que<alargamiento/> / no sé es muy<alargamiento/> <silencio/> pues muy algo / no sé hay una frase que me gusta mucho que dice que<alargamiento/> cuando tú <vacilación/> cuando realmente eres amado / es cuando esa persona / con la que estás o algo así estoy parafraseando / cuando realmente eres amado es cuando esa pers <palabra_cortada/> / cuando realmente eres amado esa persona con la que estás / a pesar de verte en una condición de inferioridad / no se aprovecha de eso / y<alargamiento/> creo que es lo más difícil de encontrar // y también difícil que tú lo hagas / o sea más bien que no se pongan en lugar de víctima / y<alargamiento/> es lo que piensen / pienso / espero encontrar / y si se encuentra pues<alargamiento/> // ya pensaré en lo que sigue // eso
","E: porque la crianza de los hijos no es nada fácil <énfasis> evidentemente </énfasis> <simultáneo> por ejemplo </simultáneo>
",2,1,1.0,1.0
562,¿no?,3,GUAD_H13_014,México,Guadalajara,hombre,25,alto,344,I,"E: ¿estás a gusto?
","I: no<alargamiento/> siempre he sido como mi<alargamiento/> // ay no sé // no muy cagazón / vamos a llamarlo así / si siempre<alargamiento/> / le encuentro algo a las cosas / algo que no me gusta / o algo que siento que no está bien / y no<alargamiento/> no estoy tan bien / o sea me gusta lo que es la filosofía / pero no me gusta cómo es aquí / no me gusta el sistema no me gusta luego a veces cómo están las cosas con los profesores / esas cosas / no digo que haya profesores / no que / no sirven / hay muchos profesores grandiosos / pero<alargamiento/> pues como dicen ¿no? <vacilación/> por unos / por uno pierden todos //
","E: mm / sólo te dedicas a estudiar pero en un día normal ¿qué sueles hacer como / rutinariamente?
",2,1,1.0,1.0
563,¿no?,3,GUAD_H13_014,México,Guadalajara,mujer,20,alto,371,E,"I: <tiempo = ""52:04""/> ah <risas = ""todos""/> no<alargamiento/> gracias / <ruido = ""inhala""/>/ bueno
","E: sí ¿no? / a disfrutar
","I: espero <risas = ""I""/> el tiempo lo dirá
",2,1,1.0,1.0
564,¿no?,4,GUAD_H21_060,México,Guadalajara,mujer,29,alto,11,E,"I: de <simultáneo> usted </simultáneo>
","E: <simultáneo> ¿de usted? </simultáneo> mj por respeto ¿no?
","I: por respe <palabra_cortada/> sí<alargamiento/> aparte de que<alargamiento/> / no estamos acostumbrados a / a hablarles de usted de <vacilación/> tú a<alargamiento/> / a jefes de otra persona 
",3,1,1.0,1.0
565,¿no?,4,GUAD_H21_060,México,Guadalajara,hombre,44,bajo,105,I,"E: mj / ¿y cómo te llevas con ellos? 
","I: mejor / mm cambiemos de pregunta ¿no? <risas = ""todos""/>
","E: <simultáneo> de plano </simultáneo> <risas = ""E""/>
",3,2,1.0,1.0
566,¿no?,4,GUAD_H21_060,México,Guadalajara,mujer,29,alto,127,E,"I: no
","E: ¿no?
","I: gra<alargamiento/>cias a Dios 
",0,1,1.0,1.0
567,¿no?,4,GUAD_H21_060,México,Guadalajara,mujer,29,alto,132,E,"I: <simultáneo> no no tengo </simultáneo>
","E: ¿no? <simultáneo> ¿ahorita no? </simultáneo>
","I: tengo novio / aaaaah <risas = ""I""/> <risas = ""E continúa con la risa en los turnos de A2 e I""/>
",1,1,1.0,1.0
568,¿no?,4,GUAD_H21_060,México,Guadalajara,mujer,29,alto,179,E,"I: <simultáneo> porque<alargamiento/> <simultáneo>
","E: <simultáneo> pero / todos ¿no? a todos nos pasa <simultáneo>
","I: sí / yo pienso que a todos nos pasa eso porque pues / por es que / otros / tienen otra<alargamiento/> forma de vida muy diferente pues a la tuya / y tú dices bueno / pues si algún otro puede vivir así / pues / ni modo / me aguanto / ¿verdad? / pero no es envidia / de la mala ni de la buena 
",2,1,1.0,1.0
569,¿no?,4,GUAD_H21_060,México,Guadalajara,mujer,29,alto,226,E,"I: ahí en la calle de ahí
","E: y decías que / o sea / se te venían como anécdotas ¿no? / mientras estabas dormido
","I: sí / pues sí / allí recorría mucho // en mi mente / mi mente estaba<alargamiento/> / por <ininteligible/> / toda mi vida // ellos vivían pues yo no // yo <x>15</x>pensé que yo estaba<alargamiento/> / con la gente pero no / yo estaba dormido // estaba dormido / yo sentía que estaba platicando / platicando con por ejemplo contigo / con él / cuando yo estaba dormido
",2,1,1.0,1.0
